keggEntryID	geneSymbol	pathwayEntry	pathwayName	pathwayClass	type
85465	SELENOI	hsa00440	Phosphonate and phosphinate metabolism	Metabolism; Metabolism of other amino acids	gene
10390	CEPT1	hsa00440	Phosphonate and phosphinate metabolism	Metabolism; Metabolism of other amino acids	gene
9468	PCYT1B	hsa00440	Phosphonate and phosphinate metabolism	Metabolism; Metabolism of other amino acids	gene
5130	PCYT1A	hsa00440	Phosphonate and phosphinate metabolism	Metabolism; Metabolism of other amino acids	gene
56994	CHPT1	hsa00440	Phosphonate and phosphinate metabolism	Metabolism; Metabolism of other amino acids	gene
56267	KYAT3	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
883	KYAT1	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
4548	MTR	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
1491	CTH	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
51540	SCLY	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
7296	TXNRD1	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
114112	TXNRD3	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
10587	TXNRD2	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
11185	INMT	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
9060	PAPSS2	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
9061	PAPSS1	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
22928	SEPHS2	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
22929	SEPHS1	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
118672	PSTK	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
51091	SEPSECS	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
4141	MARS1	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
92935	MARS2	hsa00450	Selenocompound metabolism	Metabolism; Metabolism of other amino acids	gene
27165	GLS2	hsa00471	D-Glutamine and D-glutamate metabolism	Metabolism; Metabolism of other amino acids	gene
2744	GLS	hsa00471	D-Glutamine and D-glutamate metabolism	Metabolism; Metabolism of other amino acids	gene
2747	GLUD2	hsa00471	D-Glutamine and D-glutamate metabolism	Metabolism; Metabolism of other amino acids	gene
2746	GLUD1	hsa00471	D-Glutamine and D-glutamate metabolism	Metabolism; Metabolism of other amino acids	gene
80017	DGLUCY	hsa00471	D-Glutamine and D-glutamate metabolism	Metabolism; Metabolism of other amino acids	gene
1610	DAO	hsa00472	D-Arginine and D-ornithine metabolism	Metabolism; Metabolism of other amino acids	gene
2686	GGT7	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
124975	GGT6	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2678	GGT1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2687	GGT5	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
79017	GGCT	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
79094	CHAC1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
494143	CHAC2	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
26873	OPLAH	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2729	GCLC	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2730	GCLM	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2937	GSS	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
51056	LAP3	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
290	ANPEP	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
221357	GSTA5	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2939	GSTA2	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2941	GSTA4	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
119391	GSTO2	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2948	GSTM4	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2953	GSTT2	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2952	GSTT1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2947	GSTM3	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
4257	MGST1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
4259	MGST3	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2944	GSTM1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2949	GSTM5	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
4258	MGST2	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2938	GSTA1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2946	GSTM2	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2940	GSTA3	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
9446	GSTO1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
653689	GSTT2B	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2950	GSTP1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
373156	GSTK1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
27306	HPGDS	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
9027	NAT8	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
51471	NAT8B	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2936	GSR	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
3417	IDH1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
3418	IDH2	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
5226	PGD	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2539	G6PD	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
51060	TXNDC12	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2879	GPX4	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
257202	GPX6	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2882	GPX7	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2877	GPX2	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2878	GPX3	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2876	GPX1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
2880	GPX5	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
493869	GPX8	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
9588	PRDX6	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
4953	ODC1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
6723	SRM	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
6611	SMS	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
6240	RRM1	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
50484	RRM2B	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
6241	RRM2	hsa00480	Glutathione metabolism	Metabolism; Metabolism of other amino acids	gene
79644	SRD5A3	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
22845	DOLK	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
1798	DPAGT1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
29880	ALG5	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
79868	ALG13	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
199857	ALG14	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
8813	DPM1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
8818	DPM2	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
54344	DPM3	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
56052	ALG1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
85365	ALG2	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
440138	ALG11	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
10195	ALG3	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
79796	ALG9	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
79087	ALG12	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
29929	ALG6	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
79053	ALG8	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
84920	ALG10	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
144245	ALG10B	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
3703	STT3A	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
201595	STT3B	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
6184	RPN1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
6185	RPN2	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
1603	DAD1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
7991	TUSC3	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
1650	DDOST	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
57171	DOLPP1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
7841	MOGS	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
23193	GANAB	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
11253	MAN1B1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
10905	MAN1A2	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
57134	MAN1C1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
4121	MAN1A1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
4245	MGAT1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
4124	MAN2A1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
4122	MAN2A2	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
4247	MGAT2	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
2530	FUT8	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
2683	B4GALT1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
8704	B4GALT2	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
8703	B4GALT3	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
6480	ST6GAL1	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
84620	ST6GAL2	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
4248	MGAT3	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
11320	MGAT4A	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
11282	MGAT4B	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
152586	MGAT4D	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
4249	MGAT5	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
146664	MGAT5B	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
25834	MGAT4C	hsa00510	N-Glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
442117	GALNTL6	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
11227	GALNT5	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
64409	GALNT17	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
63917	GALNT11	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
79695	GALNT12	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
114805	GALNT13	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
79623	GALNT14	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
57452	GALNT16	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
117248	GALNT15	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
374378	GALNT18	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
168391	GALNTL5	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
55568	GALNT10	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
2590	GALNT2	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
2591	GALNT3	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
2589	GALNT1	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
11226	GALNT6	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
8693	GALNT4	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
50614	GALNT9	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
51809	GALNT7	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
26290	GALNT8	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
100528030	POC1B-GALNT4	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
56913	C1GALT1	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
29071	C1GALT1C1	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
728819	C1GALT1C1L	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
2650	GCNT1	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
9245	GCNT3	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
51301	GCNT4	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
6482	ST3GAL1	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
6483	ST3GAL2	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
55808	ST6GALNAC1	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
192134	B3GNT6	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
9334	B4GALT5	hsa00512	Mucin type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
10585	POMT1	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
29954	POMT2	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
55624	POMGNT1	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
2683	B4GALT1	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
8704	B4GALT2	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
8703	B4GALT3	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
6487	ST3GAL3	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
27087	B3GAT1	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
135152	B3GAT2	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
9486	CHST10	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
10690	FUT9	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
2526	FUT4	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
146664	MGAT5B	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
84892	POMGNT2	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
148789	B3GALNT2	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
84197	POMK	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
729920	CRPPA	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
2218	FKTN	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
79147	FKRP	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
10329	RXYLT1	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
11041	B4GAT1	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
9215	LARGE1	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
120071	LARGE2	hsa00515	Mannose type O-glycan biosynthesis	Metabolism; Glycan biosynthesis and metabolism	gene
